,timeOnPage,maxDepth,scrollState,brightnessWeight,showHilbert,algorithm,selectedArtwork,loadStatus,showHilbertDetails,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,mobile,x,y
3183,48060,10567.0,8,114,2,3,0.0,2,1,11601,5332,3280,7016,2091,9897,6179,1,6.121934,1.1332479
3184,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,1,23.33365,-1.2281349
3185,80633,12897.0,10,0,0,1,0.0,0,0,3027,4768,15015,11750,7212,11772,24871,1,5.646657,3.444121
3186,57370,7232.0,6,12,0,1,0.0,2,0,13121,12760,6271,8010,3765,7609,0,1,6.8162026,-0.44625342
3187,22233,4221.0,3,0,0,0,0.0,0,0,7659,3200,6741,1940,0,0,0,1,6.2767315,-2.5100827
3188,4570,2557.0,1,0,0,0,0.0,0,0,495,3050,398,0,0,0,0,1,7.3133273,-4.435965
3189,7701,1071.0,3,0,0,0,0.0,2,0,1009,324,0,0,0,0,0,1,3.0781693,-2.2502625
3190,959561,12549.0,13,251,2,7,0.0,2,1,28153,68188,100279,102850,84353,161470,414068,1,5.439815,5.2179046
3191,20041,1834.0,2,0,0,0,0.0,2,0,8825,10836,0,0,0,0,0,1,6.3614564,-5.7208524
3192,8783,1325.0,3,0,0,0,0.0,2,0,6623,2093,0,0,0,0,0,1,4.353515,-6.5482154
3193,224333,9579.0,8,0,2,6,0.0,2,2,13298,15782,24165,41631,18976,55814,51642,1,7.237705,3.6369936
3194,22700,6057.0,8,0,0,0,1.0,1,0,10914,3192,987,792,2135,0,0,1,4.4775534,-4.1238
3195,45913,11611.0,7,0,0,2,0.0,2,0,1461,4854,3678,3380,2723,4273,14981,1,4.6926494,3.2186544
3196,121691,10477.5,13,187,0,6,12.0,2,0,3973,1126,948,2925,24056,11599,24191,1,6.942166,2.804899
3197,47471,7527.0,5,12,0,4,0.0,0,0,1253,4793,12928,5581,7939,13208,0,1,8.583181,1.95187
3198,189629,9847.0,5,81,0,3,0.0,1,0,12787,22487,21896,27771,27369,27475,49294,1,6.5620327,3.6921537
3199,91185,9189.0,6,17,0,2,0.0,2,0,3593,8808,5763,27269,10987,29303,271,1,9.288117,2.391676
3200,128313,6687.0,7,0,0,0,0.0,2,0,16328,17315,44049,15489,32829,2218,0,1,9.852984,0.035299435
3201,103011,8526.0,5,62,2,5,0.0,0,1,759,13571,21681,26756,9048,6940,14599,1,8.035109,1.4779959
3202,1275328,8651.0,11,19,2,5,0.0,2,1,1165832,8514,15012,10828,2101,24511,41892,1,3.0948732,-8.704679
3203,102233,7165.0,6,0,0,1,0.0,2,0,1343,2060,2302,1477,644,815,0,1,2.0171869,-0.86581016
3204,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.4774323,19.315727
3205,30868,6893.0,5,0,0,1,0.0,0,0,1877,3733,16111,1795,5518,1225,0,1,8.410234,-1.5226545
3206,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.737913,19.131512
3207,4405,496.0,1,0,0,0,0.0,0,0,2293,0,0,0,0,0,0,1,3.08523,-5.102512
3208,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.1320715,19.240335
3209,40116,6629.0,5,0,0,1,0.0,0,0,1532,5256,13918,4214,12866,744,0,1,10.045922,0.53469586
3210,14772,1112.0,2,0,0,0,0.0,2,0,2183,687,0,0,0,0,0,1,2.5093315,-2.4187093
3211,10389,1276.0,2,0,0,0,0.0,2,0,8291,1624,0,0,0,0,0,1,3.6970432,-7.0674124
3212,23833,13836.0,6,0,0,7,0.0,2,0,867,1117,5888,1663,1808,1351,4855,1,4.1531024,1.7558197
3213,67518,7508.0,6,20,0,3,0.0,2,0,0,3001,12885,2792,12239,25638,0,1,9.525037,4.3194637
3214,115117,3269.0,4,0,0,0,0.0,2,0,1272,2048,1419,0,0,0,0,1,0.9721321,-1.0635033
3215,128185,7285.0,8,0,0,1,0.0,2,0,10752,28687,48134,21822,4206,6297,0,1,8.564139,-1.6283504
3216,11635,956.0,2,0,0,0,0.0,2,0,1278,1148,0,0,0,0,0,1,3.104284,-2.0737748
3217,466192,10371.0,7,9,2,3,0.0,2,1,11260,35216,25724,62198,53619,73917,192675,1,5.5376897,5.1527987
3218,16918,13062.0,5,0,0,1,0.0,1,0,1448,1939,3367,1069,2511,0,0,1,3.8246982,1.0249093
3219,120245,10790.0,13,0,0,3,0.0,2,0,15740,28382,1072,1862,3051,4942,65044,1,4.1865263,5.2093945
3220,9785,653.0,5,0,0,0,0.0,2,0,7296,2398,0,0,0,0,0,1,4.3024654,-6.614397
3221,62677,7426.0,6,0,0,1,0.0,2,0,11291,22441,11024,2971,6190,1097,0,1,7.206307,-2.5254943
3222,60281,5978.0,7,0,0,0,0.0,2,0,10554,10741,9133,19337,2201,0,0,1,9.368843,-1.0391281
3223,520789,3951.0,3,0,0,0,0.0,0,0,1377,1042,1629,175,0,0,0,1,-0.043570608,-0.37504017
3224,6448,710.0,2,0,0,0,0.0,0,0,1839,969,0,0,0,0,0,1,4.30388,-3.5667534
3225,30495,4361.0,4,0,0,0,0.0,2,0,6224,6586,5901,3467,0,0,0,1,6.840651,-2.0650666
3226,23192,6331.0,4,0,0,1,0.0,0,0,946,3512,6997,3318,4988,0,0,1,7.157573,-0.28025013
3227,40191,7736.0,6,0,0,1,0.0,2,0,4540,5517,8460,11735,1811,2225,0,1,8.552103,-0.5323371
3228,981595,12744.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,979915,1,1.2509236,6.385781
3229,35418,633.0,2,0,0,0,0.0,2,0,35004,349,0,0,0,0,0,1,2.3388586,-9.46982
3230,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.501112,19.033478
3231,16454,12920.0,12,0,0,1,0.0,0,0,3394,1491,1201,460,751,517,4089,1,3.2855911,2.1289947
3232,154996,7912.0,5,0,0,1,0.0,1,0,126040,11508,1135,2933,4307,3954,0,1,3.160807,-7.593677
3233,11353,7198.0,9,0,0,1,0.0,0,0,3096,3586,3238,411,160,185,0,1,4.7767615,-0.6202425
3234,87104,7428.0,6,4,0,1,0.0,2,0,8562,15194,14042,18860,13906,9637,0,1,9.402783,0.7010106
3235,104668,6745.0,7,0,0,1,0.0,0,0,2644,7489,3657,4729,3480,513,0,1,2.5907094,-0.81301904
3236,148796,8170.0,6,11,0,4,0.0,2,0,9249,29021,25378,23480,37639,14771,740,1,9.936041,0.9618866
3237,45696,776.0,2,0,0,0,0.0,2,0,36939,6189,0,0,0,0,0,1,3.6773236,-7.223345
3238,23366,7080.0,6,0,0,1,0.0,2,0,7144,3889,4295,3029,1980,806,0,1,5.666749,-1.5640174
3239,175951,13957.0,5,0,0,3,0.0,1,0,4846,24471,7133,10090,6927,5466,109676,1,3.9431684,5.578062
3240,18266,1991.0,3,0,0,0,0.0,2,0,3964,6113,0,0,0,0,0,1,5.6804795,-3.8063748
3241,28413,698.0,3,0,0,0,0.0,2,0,4505,21170,0,0,0,0,0,1,8.498851,-5.878826
3242,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,16.82165,-3.6648188
3243,166747,7329.0,5,11,2,3,2.0,1,2,7582,53925,21460,11634,28266,21453,0,1,8.500872,0.4028108
3244,163716,7797.0,5,1,0,5,0.0,1,0,15108,23316,36268,41119,13121,28613,0,1,9.081901,0.7673773
3245,112743,8947.0,6,2,0,3,0.0,2,0,26708,11898,13392,9225,6385,41224,2572,1,8.081689,3.1969838
3246,17549,2887.0,4,0,0,0,0.0,0,0,1386,4210,5327,0,0,0,0,1,7.400102,-1.9148269
3247,43209,7700.0,6,0,0,3,0.0,0,0,1135,2332,1031,3400,5165,28506,0,1,9.380678,6.1750374
3248,772343,7109.0,5,139,0,0,0.0,2,0,8123,607094,37361,33705,34504,40401,0,1,9.538265,-5.881939
3249,842259,11584.0,23,16,2,25,0.0,0,1,60065,59345,89359,249567,70657,144468,165404,1,7.375027,2.8377664
3250,16518,12768.0,11,0,0,1,0.0,2,0,176,412,298,132,187,689,8191,1,2.8939843,3.119657
3251,53249,10239.0,11,0,0,1,0.0,2,0,79,507,118,769,1340,1025,4505,1,3.454133,0.092608936
3252,13566,10311.0,11,0,0,1,0.0,2,0,157,408,224,434,680,750,6599,1,2.918644,3.1005394
3253,350114,2941.0,4,0,0,0,0.0,0,0,66148,272434,7767,0,0,0,0,1,8.438534,-5.9334974
3254,23740,5982.0,4,0,0,0,0.0,1,0,1571,7630,4942,2106,1635,0,0,1,6.6509714,-1.696148
3255,639250,10115.0,12,40,2,7,0.0,2,1,24248,74580,53407,77172,172215,136132,95469,1,9.342942,3.0398934
3256,6520,13247.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,6238,1,2.0129871,2.8017616
3257,83476,6297.0,5,0,0,1,0.0,0,0,5254,24644,40817,4301,4353,0,0,1,8.998251,-2.5191562
3258,29277,6670.0,9,0,0,1,0.0,0,0,1434,14787,4041,2166,3281,219,0,1,7.3899894,-3.2946138
3259,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.5711617,19.172205
3260,26789,2063.0,2,0,0,0,0.0,0,0,3554,21280,247,0,0,0,0,1,8.65336,-5.8054624
3261,51236,9290.0,6,29,0,6,2.0,2,0,738,3500,2774,2649,7184,24249,2646,1,9.21994,5.1229043
3262,8900,1415.0,2,0,0,0,0.0,2,0,1144,597,0,0,0,0,0,1,3.2938697,-2.224074
3263,795049,6094.0,8,47,2,3,0.0,2,1,94052,47823,114615,137127,63359,0,0,1,4.150085,-0.62045735
3264,195418,6273.0,7,0,0,1,0.0,0,0,3269,14661,16830,31982,6320,0,0,1,3.2027137,-0.368668
3265,91952,9151.75,6,0,2,2,0.0,2,1,270,7056,9895,7369,3545,9247,11272,1,2.542665,0.5515956
3266,49078,1496.0,1,0,0,0,0.0,0,0,26209,9065,0,0,0,0,0,1,4.3767385,-5.6329803
3267,67283,6725.0,8,62,0,1,22.0,2,0,1516,11772,26646,10377,14799,90,0,1,9.2243,-0.3897358
3268,274004,7264.0,6,335,2,1,0.0,2,2,46135,46594,65356,51606,27300,36132,0,1,8.618768,0.33955014
3269,298255,8937.0,9,13,2,3,2.0,1,1,18358,28065,107140,37448,36305,24341,41643,1,7.8300586,0.28331473
3270,24024,13964.0,10,0,0,1,0.0,0,0,3451,3405,2132,2536,1518,1714,6136,1,3.8854778,1.9908166
3271,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,1,23.437319,-1.2694104
3272,28510,4750.64990234375,4,0,0,0,0.0,1,0,6001,7121,8547,3083,0,0,0,1,7.0698977,-2.1325412
3273,435935,7484.0,8,104,2,1,0.0,2,1,48652,55411,165100,63992,75996,13943,0,1,9.255298,-0.8090638
3274,12515,1157.0,4,0,0,0,0.0,2,0,9710,972,0,0,0,0,0,1,3.1449058,-7.1008
3275,4384380,5166.0,1,0,0,0,0.0,0,0,0,0,0,4383481,101,0,0,1,13.005685,-1.7512641
3276,38815785,5831.0,7,9,1,0,0.0,2,1,4734,51119,43760,46197,2079,0,0,1,-0.63827485,0.36382428
3277,39400,7420.0,5,4,0,1,0.0,2,0,0,0,2098,9382,4990,9603,0,1,8.732956,1.9469731
3278,3954,264.0,0,0,0,0,0.0,0,0,3331,0,0,0,0,0,0,1,2.6200273,-7.8180904
3279,35215,8368.0,5,0,2,6,0.0,1,2,3516,2204,1718,2084,2770,5578,16109,1,4.5031257,4.3441668
3280,61688,4403.0,3,0,0,0,0.0,1,0,31398,15991,5445,1653,0,0,0,1,4.95657,-5.3592772
3281,126381,7219.0,5,3,0,3,0.0,0,0,5634,12902,31258,12602,19648,32552,0,1,8.962914,2.0373306
3282,24971,6984.0,5,0,0,1,0.0,1,0,1474,5155,4939,3754,2983,1860,0,1,6.464981,-0.08851146
3283,26387,6025.0,5,0,0,0,0.0,0,0,1372,6388,7413,5939,3486,0,0,1,7.202137,-0.77898884
3284,2934,687.0,1,0,0,0,0.0,0,0,914,94,0,0,0,0,0,1,3.6211004,-3.0468497
3285,46467,7215.0,3,7,0,0,0.0,0,0,2030,29610,0,424,5029,5508,0,1,8.444364,-4.7924633
3286,24948,7058.0,5,0,0,1,0.0,1,0,1418,3191,3146,3806,3210,1179,0,1,6.3681197,-0.020089446
3287,1311729,11858.0,18,10,2,3,2.0,1,1,19073,52011,42493,49749,109104,949110,77452,1,10.020315,6.5196347
3288,15842,953.0,3,0,0,0,0.0,2,0,10825,3840,0,0,0,0,0,1,4.4116926,-6.444265
3289,94861,7984.0,5,2,0,9,0.0,1,0,6802,10803,18372,4010,12150,37506,1565,1,9.211272,4.2225714
3290,51756,7189.0,5,37,0,3,0.0,1,0,1922,6424,6230,6520,10185,8205,0,1,9.2431345,1.5213889
3291,37771,4393.0,4,0,0,0,0.0,2,0,4455,12008,6910,5300,0,0,0,1,7.598801,-2.05595
3292,42149,7155.0,8,0,0,1,0.0,2,0,6188,12009,8972,4320,2202,2747,0,1,7.0780864,-1.7918795
3293,322752,1312.0,2,0,0,0,0.0,0,0,3282,1530,0,0,0,0,0,1,-0.26585245,-1.0772688
3294,56620,2926.5,2,0,0,0,0.0,0,0,16706,29344,2383,0,0,0,0,1,6.8775907,-5.549794
3295,233515,7654.0,7,11,0,9,0.0,0,0,21999,30694,69973,16171,36079,54055,0,1,8.805391,1.3027
3296,5732616,5130.0,9,25,0,0,76.0,2,0,4888,3468195,31056,1437918,446,0,0,1,8.533011,-3.5420768
3297,56762,7444.0,8,0,0,1,0.0,1,0,21690,4660,17456,5868,4271,2540,0,1,6.114791,-2.5114536
3298,129803,8623.0,6,0,2,3,0.0,2,2,2890,13519,5666,15351,8146,12203,65200,1,4.6688514,5.446394
3299,109777,7305.0,6,8,0,1,1.0,2,0,8025,34901,23592,11877,9691,13256,0,1,8.204865,-0.32860258
3300,2882,1888.0,0,0,0,0,0.0,0,0,0,2835,0,0,0,0,0,1,8.086266,-5.1642346
3301,11053,3659.0,3,0,0,0,0.0,0,0,744,1923,4758,0,0,0,0,1,7.917025,-1.6948719
3302,19482,7050.0,5,0,0,1,0.0,0,0,1945,3610,5329,1092,1072,223,0,1,5.941607,-0.7648978
3303,32329,1793.0,3,0,0,0,0.0,2,0,17684,3308,0,0,0,0,0,1,3.8316338,-5.367171
3304,776099,418.0,2,0,0,1,0.0,0,0,0,775881,0,0,0,0,0,1,10.491888,-6.6418204
3305,72261,12298.0,6,3,0,1,0.0,1,0,6646,22055,3380,10321,4793,11060,7551,1,7.127422,1.0968069
3306,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.6964226,19.445366
3307,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.025661,19.39475
3308,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.1965685,19.951006
3309,21539,1029.0,1,0,0,0,0.0,1,0,20296,1161,0,0,0,0,0,1,2.69682,-8.9118185
3310,77365,5497.0,4,0,0,0,0.0,0,0,0,21741,18615,21277,2982,0,0,1,9.162446,-1.3582988
3311,884,6102.0,0,0,0,0,0.0,0,0,0,0,0,0,740,0,0,1,3.8472686,-11.973639
3312,70400,7847.0,4,2,0,3,0.0,0,0,2311,11697,16470,7186,5518,27068,0,1,8.849854,3.976012
3313,393660,8552.0,8,10,0,7,4.0,2,0,32698,49069,60383,46195,33004,88655,78301,1,7.208728,3.386168
3314,14194,13208.0,9,0,0,1,0.0,0,0,2035,1984,938,459,1053,1865,4647,1,2.9657323,2.4020753
3315,1529936,9862.0,24,0,0,3,0.0,2,0,281458,27424,10227,9187,33634,5262,41146,1,2.0099356,-2.7931097
3316,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.067303,19.58701
3317,74956,6666.7998046875,6,0,0,1,0.0,0,0,3504,10776,29970,12427,12048,1403,0,1,9.206052,-0.90064853
3318,2951,496.0,1,0,0,0,0.0,0,0,956,0,0,0,0,0,0,1,3.3493137,-3.36651
3319,68679,12310.0,10,32,0,1,0.0,2,0,1864,6615,9918,3090,4972,14870,15602,1,6.4523206,3.251625
3320,53026,8590.0,16,0,0,1,0.0,2,0,7526,9930,17243,5823,4126,6522,776,1,7.7937007,-0.68283486
3321,51829,2933.0,2,0,0,0,0.0,1,0,12800,20127,918,0,0,0,0,1,6.24297,-4.4269714
3322,60238,10927.0,5,0,0,1,0.0,1,0,17876,23253,12455,1421,638,249,266,1,6.419267,-3.368874
3323,360351,7219.0,6,0,0,1,0.0,2,0,6629,18397,11123,312913,3902,1515,0,1,12.555608,-1.5949106
3324,82537,11676.0,7,0,0,3,0.0,0,0,6834,10009,11705,5051,11312,10097,19384,1,6.349017,2.9420557
3325,469167,3253.0,5,0,0,0,0.0,2,0,17229,423223,26807,0,0,0,0,1,9.885237,-6.202396
3326,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.2080894,19.562437
3327,3386434,9846.0,12,11,2,6,0.0,2,1,533919,29057,879276,152094,72592,76844,1613710,1,4.809639,4.872113
3328,258197,4332.0,3,0,0,0,0.0,1,0,78566,95856,64819,7239,0,0,0,1,6.856836,-3.4884706
3329,197204,7479.0,5,104,0,1,0.0,0,0,13977,12330,45245,59881,41081,20873,0,1,10.234537,0.17930783
3330,90821989,12140.0,16,224,2,4,74.0,2,1,90396705,32551,50628,68423,89231,29754,130852,1,2.044652,-10.03312
3331,972082,2843.0,4,0,0,0,0.0,0,0,1463,21815,23488,0,0,0,0,1,0.8002801,-0.54118747
3332,62147,7595.0,3,0,0,4,0.0,0,0,1171,2369,16009,21007,6513,14104,0,1,9.5527115,0.3674744
3333,251430,8800.0,5,0,0,5,0.0,0,0,1047,21998,21534,9810,9602,79445,39798,1,7.630968,4.3109045
3334,562744,9119.0,10,0,2,3,6.0,2,1,8720,21760,54901,314610,52027,81148,25527,1,11.36257,-0.7186333
3335,502051,6823.0,9,0,0,1,0.0,2,0,54464,85115,93412,93092,59855,95927,0,1,8.879342,1.044983
3336,9518,5354.0,7,0,0,1,0.0,0,0,1140,1799,1255,2446,821,0,0,1,4.8877287,0.23262952
3337,114174,8855.0,6,5,0,6,0.0,2,0,2720,9521,7505,29157,9789,14053,29506,1,6.0046782,3.6656542
3338,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.4523716,19.588957
3339,1023693,7078.0,13,0,0,1,0.0,2,0,7630,4749,802,1474,1417,1006730,0,1,10.2338295,8.246599
3340,13997,8005.0,5,0,0,1,0.0,1,0,6671,1150,2205,2093,921,602,0,1,4.7775345,-1.4451865
3341,16448,6467.0,5,0,0,1,0.0,0,0,474,3900,3896,2762,3077,244,0,1,6.3458056,-0.36767933
3342,15134,6552.0,4,0,0,1,0.0,0,0,1376,1900,8481,1343,809,191,0,1,7.949839,-1.5110939
3343,17263,2361.0,2,0,0,0,0.0,0,0,4393,9668,765,0,0,0,0,1,7.215415,-5.1386275
3344,51204,7201.0,4,0,0,1,0.0,0,0,951,4571,15796,21003,5663,3140,0,1,10.19058,-0.75377023
3345,47139,7619.0,6,7,0,3,0.0,2,0,1596,3612,8930,4339,13031,8395,0,1,10.03874,1.8228269
3346,6589,449.0,1,0,0,0,0.0,0,0,739,0,0,0,0,0,0,1,2.1131263,-2.2319438
3347,95299,7419.0,9,21,0,1,0.0,2,0,12482,16691,32760,10620,11698,8941,0,1,8.459955,-0.5706612
3348,153248,8669.0,8,270,0,6,0.0,2,0,16990,28151,10275,12248,2594,23371,55699,1,5.294166,4.049237
3349,74503,13741.0,5,0,0,4,0.0,1,0,1045,3170,2746,3917,2417,4065,51962,1,3.112663,5.28778
3350,12573,5829.35009765625,3,0,0,0,0.0,0,0,370,2600,2005,2365,1061,0,0,1,5.350975,-0.16392948
3351,212263,8496.0,8,101,0,3,0.0,2,0,29088,36583,26991,29369,26018,42948,18526,1,7.9622226,1.9942689
3352,0,0.0,3,0,0,1,0.0,2,0,0,0,0,0,0,0,0,1,16.42648,14.720732
3353,26288,6382.0,5,0,0,1,0.0,0,0,3090,8690,5833,3701,3761,212,0,1,6.8597403,-1.5648122
3354,49219,7178.0,9,0,0,1,0.0,2,0,4731,3120,5765,2374,2771,5399,0,1,5.6182623,0.65083396
3355,16577,2876.0,1,0,0,0,0.0,0,0,3458,11534,1432,0,0,0,0,1,7.8694797,-5.326311
3356,38069,5961.0,4,0,0,0,0.0,0,0,3357,7261,4295,18000,3584,0,0,1,10.311029,-1.0197233
3357,40532,954.0,1,0,0,0,0.0,0,0,24514,645,0,0,0,0,0,1,2.824291,-5.916309
3358,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.225066,19.196436
3359,6455,2056.0,2,0,0,0,0.0,0,0,1474,1672,208,0,0,0,0,1,5.221918,-2.6657734
3360,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.255383,19.634893
3361,22791,6552.0,5,0,0,1,0.0,0,0,2556,2015,4907,6782,3866,404,0,1,7.7157874,-0.2735496
3362,13724,1952.0,2,0,0,0,0.0,0,0,6180,7165,0,0,0,0,0,1,6.198515,-5.464657
3363,61689,7213.0,8,0,0,1,0.0,2,0,12306,20554,3197,23613,1297,615,0,1,8.905967,-1.5381774
3364,932775,5127.0,5,0,0,1,0.0,1,0,1751,919760,5741,1234,50,0,0,1,10.37158,-6.7328596
3365,89422,7978.0,8,0,0,4,0.0,2,0,25572,31892,7118,3428,1554,13682,3525,1,5.8629684,-3.8252206
3366,107605,11720.0,11,11,0,3,2.0,2,0,26553,26937,7177,4852,17086,12346,6460,1,5.770037,-1.6067129
3367,112473,7249.0,6,0,0,1,0.0,2,0,10731,38978,27720,26667,2333,352,0,1,8.550232,-1.8745797
3368,76486,6555.0,2,0,0,1,0.0,0,0,0,0,0,3351,71515,1187,0,1,13.158325,2.0837502
3369,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-4.601492,19.363428
3370,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-4.857868,19.689808
3371,39499,12721.0,10,0,0,1,0.0,1,0,1591,5195,1307,5558,9589,3644,5378,1,5.673554,1.6974667
3372,377906,7288.0,8,0,0,1,0.0,2,0,0,48729,108562,71753,73418,36840,0,1,9.628758,0.18935087
3373,3616,11220.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,3003,1,4.1570687,-11.042497
3374,0,0.0,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,14.192774,0.28414705
3375,13278,7556.0,5,0,0,1,0.0,1,0,1164,384,1269,2800,631,1135,0,1,4.5381866,0.59839135
3376,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,16.821293,-3.5474603
3377,20302,6605.0,5,0,0,1,0.0,0,0,1427,5594,7139,1582,2717,167,0,1,6.8203783,-1.0527837
3378,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.7239447,19.272314
3379,8364,7204.0,4,0,0,1,0.0,0,0,3848,768,656,607,1129,77,0,1,3.4232888,1.1642184
3380,68646,7428.0,7,9,0,1,0.0,1,0,20538,5718,11688,10921,9052,10161,0,1,7.166199,0.048190493
3381,266391,12398.0,11,100,0,2,0.0,2,0,19083,167144,6316,7284,5021,15134,43154,1,8.795465,-5.001753
3382,48101,3965.0,5,0,0,0,0.0,2,0,19286,5035,849,551,0,0,0,1,3.8578742,-4.248874
3383,371571,4432.0,5,20,0,0,0.0,2,0,83261,88956,153657,29582,0,0,0,1,8.011228,-2.6155918
3384,117494,7443.0,5,12,0,3,0.0,1,0,2285,17621,28783,11705,38464,15222,0,1,10.4560175,1.4383179
3385,0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,16.89999,-3.7565339
3386,303658,8905.0,7,156,2,16,0.0,1,2,8970,46686,42737,66818,33587,65805,38938,1,7.7904634,2.6144862
3387,95472,9243.0,4,0,0,3,0.0,0,0,3205,15475,11671,5478,4773,45639,8903,1,8.912321,5.0727925
3388,64982,8074.0,6,9,2,1,0.0,0,1,4778,18306,6165,4162,10344,17909,171,1,8.299069,1.7271166
3389,14573,1219.0,1,0,0,0,0.0,1,0,2601,6444,0,0,0,0,0,1,6.9292703,-4.7389865
3390,81145,6986.0,5,0,0,1,0.0,1,0,30337,24810,10076,4768,3326,1568,0,1,5.9796014,-3.9601765
3391,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,1,23.271067,-1.230946
3392,198964,8200.0,5,6,0,1,0.0,1,0,16102,38304,27683,37485,30229,48292,224,1,8.913265,1.7081088
3393,26241,3564.0,1,0,0,0,0.0,0,0,0,2965,23122,0,0,0,0,1,10.568554,-3.1791909
3394,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-5.0060177,19.963457
3395,12504489,2419.0,2,0,0,0,0.0,0,0,12501592,1920,457,0,0,0,0,1,1.9019225,-10.188499
3396,13438,1140.0,2,0,0,0,0.0,0,0,3196,3558,0,0,0,0,0,1,5.2128983,-3.5332637
3397,220891,3686.0,4,0,0,0,0.0,0,0,0,207971,12256,583,0,0,0,1,10.058714,-6.3736725
3398,367956,11089.0,6,5,0,3,0.0,2,0,4332,26213,22267,200816,28491,24155,57849,1,11.460402,-0.87600005
3399,474,8878.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,393,1,3.9237678,-12.028978
3400,29084,5182.0,4,0,0,0,0.0,0,0,822,1596,12177,3622,0,0,0,1,8.239761,-1.2871639
3401,120714,7944.0,4,16,0,5,0.0,0,0,0,11734,23314,11669,23290,44693,0,1,9.689943,4.1099653
3402,37046,7290.0,6,0,0,1,0.0,2,0,6995,6725,3698,5346,1395,632,0,1,6.189663,-1.2827502
3403,205932,8032.0,4,16,0,3,0.0,0,0,2917,52068,29686,42455,10832,62364,3526,1,8.61014,1.8706316
3404,77221,7224.0,15,0,0,1,0.0,0,0,14909,26802,14703,8764,5925,1329,0,1,7.587996,-2.2897892
3405,301560,8556.0,9,25,0,1,0.0,2,0,11131,61117,23166,38860,25489,96375,35463,1,8.257288,3.4276996
3406,51830,11761.0,6,0,0,1,0.0,1,0,5717,3876,4244,2383,1963,1820,28950,1,3.7354786,4.802283
3407,9186,6582.0,5,0,0,1,0.0,0,0,374,1339,1785,2144,904,729,0,1,4.2118607,0.79731786
3408,1364768,354.0,0,0,0,0,0.0,0,0,1381,0,0,0,0,0,0,1,-1.0291595,0.08015915
3409,618928,10073.0,10,109,2,1,0.0,2,1,384861,58582,77894,10370,48137,33802,1809,1,3.3503726,-5.8677073
3410,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-4.679104,19.684336
3411,471595,9331.0,10,185,2,8,0.0,1,1,22397,58403,45048,104914,71304,93965,69491,1,7.999258,2.8059769
3412,67537,5477.0,7,0,0,0,0.0,2,0,15292,19739,24056,5695,675,0,0,1,7.6128674,-2.6689918
3413,4101922,8913.0,10,10,0,3,0.0,2,0,15366,3744263,28145,197108,23935,58604,34306,1,9.985962,-6.267553
3414,23501,3677.0,2,0,0,0,0.0,0,0,2288,6843,11911,0,0,0,0,1,8.893061,-2.579904
3415,30150,7627.0,5,0,0,3,0.0,0,0,1673,2645,7156,2478,2335,12829,0,1,8.617986,4.58701
3416,3509,439.0,1,0,0,0,0.0,0,0,875,0,0,0,0,0,0,1,3.068306,-3.1662047
3417,40484,5794.0,8,0,0,4,0.0,2,0,11674,5994,8589,5884,7110,0,0,1,6.90138,-1.0055394
3418,21478,2857.0,3,0,0,0,0.0,2,0,13136,3435,2068,0,0,0,0,1,4.240888,-5.5541987
3419,40748,4999.0,6,0,0,0,0.0,0,0,4918,10803,18255,6000,0,0,0,1,8.457592,-2.2921963
