,timeOnPage,userAgent,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,playLinear,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,x,y
93,44091,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,369.0,1,0,18,15,0,0,0,2,2,2,2,0,0,0,0,0,0,40658,0,0,0,0,0,-6.509612083435059,4.308632850646973
94,19725,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15",108.0,0,0,25,7,0,0,0,10,2,10,2,0,0,0,0,0,0,154,0,0,0,0,0,-5.217348575592041,8.008317947387695
95,30247,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15",1153.0,2,0,24,34,0,0,0,4,4,4,4,0,0,0,0,0,0,28319,1903,0,0,0,0,3.4408838748931885,7.106586456298828
96,39939,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3562.0,20,0,45,60,0,0,0,32,32,32,32,0,0,0,0,0,0,3284,1571,1112,1049,398,30589,0.8492693305015564,9.648821830749512
97,459927,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3300.0,10,0,99,78,23,2,4,20,30,20,30,0,0,2,4,4,2,28369,190925,22928,74865,4982,0,0.9476296305656433,-0.0011933580972254276
98,131166,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1804.0,2,0,95,22,25,10,0,14,4,14,4,0,2,0,0,0,0,32031,51394,42068,0,0,0,0.667426586151123,1.4383046627044678
99,268630,"Mozilla/5.0 (iPad; CPU OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",3236.0,5,0,0,0,0,0,0,5,4,5,4,0,0,0,0,1,0,17496,123915,89304,29297,645,0,0.13349372148513794,0.6317641139030457
100,88644,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3326.0,6,0,61,46,47,2,2,9,8,9,8,0,0,0,2,2,0,17953,28486,12502,17218,801,0,1.5027331113815308,-0.47463589906692505
101,456019,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3300.0,17,0,342,208,22,4,2,28,38,28,38,0,2,1,12,6,1,250,90600,132479,81106,1734,0,-2.6599535942077637,-1.0030663013458252
102,142930,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,3134.0,7,0,223,101,0,8,0,28,14,28,14,0,1,0,4,8,0,45158,18768,31845,45008,542,0,2.2506349086761475,-2.809755563735962
103,108516510,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3311.0,10,0,81,89,0,2,4,14,13,14,13,0,1,1,0,0,1,14598,3539,107525636,13159,947987,0,-8.293153762817383,-0.5748661160469055
104,188829,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,2811.0,6,0,90,53,20,0,0,8,10,8,10,0,0,0,2,0,0,16209,130472,9565,6149,0,0,4.072518825531006,0.8490214347839355
105,148519,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3306.0,5,0,136,43,27,6,0,14,8,14,8,0,1,0,2,2,0,53781,42889,30875,18654,534,0,1.394992470741272,1.0787566900253296
106,32092,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3293.0,5,0,13,21,0,0,0,6,4,6,4,0,0,0,2,2,0,3356,8752,3250,15238,867,0,-0.10950841009616852,-4.337715148925781
107,14039,Mozilla/5.0 (X11; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,969.0,2,0,3,3,0,0,0,4,4,4,4,0,0,0,0,0,0,1961,6944,0,0,0,0,2.962156295776367,2.16717529296875
108,301694,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3471.0,14,0,384,133,8,6,4,34,30,34,30,0,1,1,4,4,1,7385,67968,70094,102923,8899,151,-1.6393624544143677,-2.994049310684204
109,25664,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",2761.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049,10178,3449,2541,0,0,1.4866195917129517,1.8677340745925903
110,39283,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15",3259.0,5,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,1552,4499,11087,2590,1441,0,-3.2986385822296143,1.1181939840316772
111,87513,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3252.0,5,0,132,56,4,4,2,7,8,7,8,0,0,0,4,2,0,205,3617,24982,30539,783,0,-3.318298816680908,-3.92974853515625
112,63991,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",2993.0,5,0,76,43,0,2,4,6,12,6,12,0,0,0,4,2,0,238,1295,17714,14719,316,0,-3.4315733909606934,-2.6538496017456055
113,2625270,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,3601.0,10,0,266,149,22,10,10,46,36,46,36,0,1,0,4,10,0,30053,101834,36271,60429,1423,1156,-4.49678373336792,5.238331317901611
114,32771236,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.32 Safari/537.36",268.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31401127,0,0,0,0,0,-7.183028697967529,4.159130096435547
115,16814,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",1447.0,2,0,11,7,9,0,0,4,2,4,2,0,0,0,0,0,0,3157,4529,450,0,0,0,1.1509748697280884,3.4946630001068115
116,299769,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3024.0,6,0,186,67,0,0,0,10,10,10,10,0,0,0,6,4,0,15395,8756,1618,68369,366,0,-4.613804340362549,2.732041358947754
117,117169,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3782.0,17,0,120,49,15,6,6,10,12,10,12,0,1,1,6,4,1,2450,23200,32128,51116,5379,1899,-2.1992123126983643,-4.2530598640441895
118,10536,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2836.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069,1450,1617,1433,0,0,1.3553584814071655,4.38822603225708
119,289319,"Mozilla/5.0 (iPad; CPU OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1",3302.0,6,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,209672,26663,28490,23573,827,0,3.9652647972106934,5.5942463874816895
120,28968886,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36",178.0,1,0,12,8,0,0,0,2,2,2,2,0,0,0,0,0,0,310,0,0,0,0,0,-7.546582221984863,7.302115440368652
121,410253,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3604.0,8,0,221,167,0,2,2,6,8,6,8,0,2,1,2,2,1,56340,30865,35973,56683,221020,856,-5.1988725662231445,1.607248067855835
122,127695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3329.0,6,0,119,60,0,4,4,16,10,16,10,0,0,0,4,6,0,38287,14856,24206,43545,5544,0,2.167269229888916,-3.169950485229492
123,29310,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",2772.0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3181,11815,3449,1733,0,0,1.5356611013412476,1.9552034139633179
124,117412,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15",125.0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,736,0,0,0,0,0,-5.873257637023926,8.008212089538574
125,56353,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Safari/605.1.15",2447.0,4,0,0,0,0,0,4,17,8,17,8,0,0,1,2,4,1,51133,1216,3748,234,0,0,3.4952471256256104,7.06599235534668
126,708950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1333.0,3,0,38,16,0,0,0,4,2,4,2,0,0,0,0,0,0,19841,7216,466,0,0,0,-3.8674936294555664,7.697403430938721
127,7344965,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3330.0,14,0,176,142,13,4,0,44,30,44,30,0,1,0,4,2,0,6795913,21554,23113,71626,4145,0,-6.634965419769287,4.509774684906006
128,112372,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3502.0,14,0,92,44,8,2,2,12,6,12,6,0,0,0,2,2,0,3725,8418,42645,27477,549,1083,-4.11665678024292,-2.309144973754883
129,104553,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3080.0,5,0,97,47,20,2,4,8,18,8,18,0,2,1,4,2,1,242,31596,33016,23823,1351,0,-1.8293633460998535,-0.7821654081344604
130,18990,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2173.0,3,0,8,11,0,0,0,2,3,2,3,0,0,0,0,0,0,238,3215,3620,1568,0,0,-2.314225196838379,2.427855968475342
131,52842,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36",3080.0,5,0,32,17,9,4,2,6,6,6,6,0,2,0,4,2,0,597,9839,17016,15859,891,0,-3.095792293548584,-2.4077749252319336
132,200339,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3211.0,5,0,158,78,27,2,2,8,8,8,8,0,0,0,2,2,0,28205,63671,41610,49112,2703,0,0.4423648416996002,-0.8573689460754395
133,136682,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2999.0,4,0,15,36,0,2,4,8,14,8,14,0,1,1,4,2,1,38498,37378,50356,8882,990,0,-0.09787648916244507,1.190895915031433
134,6388,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3370.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,1217,667,734,1101,0,0.5817126035690308,5.405864715576172
135,423088,Mozilla/5.0 (Windows NT 10.0; rv:61.0) Gecko/20100101 Firefox/61.0,3375.333251953125,8,0,252,121,18,16,12,34,24,34,24,0,0,0,6,4,0,49074,75564,140393,129688,17704,0,-1.057016372680664,-2.3859903812408447
136,805836,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3713.60009765625,7,0,109,83,18,6,6,16,12,16,12,0,1,1,2,2,1,433,10745,30802,19724,550,3184,-4.956851959228516,4.998782157897949
137,204113,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3305.0,6,0,64,42,0,0,0,6,6,6,6,0,0,0,0,0,0,1924,173965,1665,2176,1731,0,5.04435920715332,0.16664575040340424
138,9902,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,2958.0,4,0,58,23,0,2,2,7,3,7,3,0,0,0,1,4,0,215,2056,2556,611,694,0,-0.4520822763442993,4.393045902252197
139,686049,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:61.0) Gecko/20100101 Firefox/61.0,3506.5,12,0,269,135,8,4,2,20,16,20,16,0,1,1,2,2,1,26121,85546,79446,57522,6752,3934,-2.867358922958374,2.9160587787628174
140,375431,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,2806.0,6,0,92,57,9,2,2,10,16,10,16,0,0,0,2,2,0,9466,20418,19266,19651,0,0,-4.09247350692749,4.262701988220215
141,35706,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1110.4000244140623,2,0,28,23,0,0,0,2,6,2,6,0,0,0,0,0,0,1117,1208,0,0,0,0,-3.330531597137451,6.52993631362915
142,90941,Mozilla/5.0 (Windows NT 6.1; rv:61.0) Gecko/20100101 Firefox/61.0,3292.0,7,0,70,60,36,2,2,7,12,7,12,0,0,0,6,2,0,701,16771,26307,19189,197,0,-2.794095516204834,-1.5335659980773926
143,10609800,Mozilla/5.0 (Windows NT 6.1; rv:52.0) Gecko/20100101 Firefox/52.0,3484.0,24,0,0,0,0,8,4,0,0,0,0,0,1,1,0,0,1,10300,118500,139000,63800,9800,4600,-5.534128665924072,6.0251641273498535
144,91924,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3300.0,9,0,72,31,0,0,0,7,10,7,10,0,0,0,2,2,0,8916,29165,16164,33584,2600,0,-0.07009503245353699,-2.4087257385253906
145,227234,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3408.0,6,0,126,129,30,6,10,16,26,16,26,0,4,1,2,2,1,8522,77549,70610,31705,5432,0,-1.3203045129776,0.047607988119125366
146,102447,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3228.0,5,0,45,25,8,4,0,8,4,8,4,0,1,0,2,2,0,298,15164,19803,13791,24069,0,-3.2473034858703613,0.7353619933128357
147,176755,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3052.0,7,0,142,69,10,6,4,14,12,14,12,0,2,1,4,2,1,1199,20570,79676,18486,101,0,-4.391963958740234,-0.6746586561203003
148,565980,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3321.0,6,0,92,32,0,4,0,6,6,6,6,0,0,0,4,2,0,1923,1160,26280,23455,967,0,-5.0761518478393555,4.496203899383545
149,46371,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3389.0,5,0,58,45,0,0,0,8,10,8,10,0,0,0,6,2,0,766,2901,3233,14499,619,0,-1.5575093030929565,-4.551328659057617
150,70435,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3186.0,5,0,114,59,0,0,0,11,8,11,8,0,0,0,4,2,0,1278,9835,10175,27413,394,0,-1.5705647468566895,-4.390016555786133
151,68087,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3292.0,5,0,55,22,10,4,6,11,8,11,8,0,1,0,0,2,0,5665,13650,26751,6533,1500,0,-2.707110643386841,0.19009068608283997
152,51767,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:55.0) Gecko/20100101 Firefox/55.0,1709.0,2,0,16,15,0,2,0,4,2,4,2,0,0,0,0,0,0,24654,21965,4280,0,0,0,3.4478116035461426,3.196631669998169
153,17314,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36",1146.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7517,2304,1218,0,0,0,2.2645812034606934,4.444998741149902
154,86842,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1115.5,2,0,12,12,0,0,0,2,4,2,4,0,0,0,0,0,0,13323,48973,0,0,0,0,3.376387119293213,1.9489816427230835
155,36678,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3316.0,5,0,20,17,0,0,0,4,4,4,4,0,0,0,0,0,0,2122,4356,4652,833,217,0,-2.413774013519287,3.3614561557769775
156,37222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",2017.0,4,0,9,0,0,0,0,2,0,2,0,0,0,0,0,0,0,9396,12821,10626,35,0,0,0.6578495502471924,1.508894443511963
157,133170,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:62.0) Gecko/20100101 Firefox/62.0,3615.0,11,0,161,99,19,6,8,18,20,18,20,0,1,0,6,4,0,165,10800,37285,56020,1395,1439,-3.0031166076660156,-4.744366645812988
158,99819,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3250.0,5,0,95,70,7,6,4,14,14,14,14,0,0,0,4,4,0,27616,5717,21501,19916,2283,0,1.56218421459198,-2.155766487121582
159,716182,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,1711.0,6,0,0,11,1,0,2,0,2,0,2,0,0,0,0,0,0,298,1919,7166,0,0,0,-5.793169021606445,6.697427272796631
160,126772,"Mozilla/5.0 (X11; CrOS x86_64 10991.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3524.2 Safari/537.36",2903.5,5,0,6,20,2,2,14,2,14,2,14,0,0,0,0,0,0,8901,10471,25678,75443,66,0,-1.4838640689849854,-6.2080583572387695
161,45897,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3408.0,10,0,40,31,0,4,0,9,6,9,6,0,1,0,4,2,0,20051,1666,6164,12117,4887,0,3.0458505153656006,-2.261471748352051
162,819846,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3604.0,6,0,182,67,14,4,6,18,14,18,14,0,1,0,2,2,0,58027,13188,25839,33954,4679,539,-3.7452282905578613,5.048166751861572
163,57946,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:61.0) Gecko/20100101 Firefox/61.0,3224.0,5,0,65,44,0,2,2,8,8,8,8,0,0,0,2,2,0,84,15927,5554,23397,683,0,-0.5072597861289978,-3.616507053375244
164,33818,"Mozilla/5.0 (X11; CrOS x86_64 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1300.0,3,0,4,7,0,0,0,2,2,2,2,0,0,0,0,0,0,56,636,52,0,0,0,-3.589675188064575,6.504408836364746
165,133486,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3244.0,9,0,159,78,17,8,6,26,28,26,28,0,1,0,8,4,0,5238,12235,27205,39845,5552,0,-2.75927734375,-3.1382439136505127
166,567010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3545.0,10,0,190,91,23,4,6,16,20,16,20,0,1,1,2,2,1,3463,38125,58959,70253,17159,7153,-3.868743419647217,2.902263641357422
167,61305,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3493.0,5,0,48,26,23,2,0,10,6,10,6,0,0,0,4,2,0,17249,16256,4202,20269,2517,433,2.0015318393707275,-2.2946829795837402
168,47650,"Mozilla/5.0 (iPad; CPU OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",3434.0,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,9568,3380,27337,2219,2199,0,-4.086248397827148,-0.19890373945236206
169,120985,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36",3250.0,5,0,122,54,12,2,4,6,10,6,10,0,0,0,4,2,0,15081,20218,25787,55046,1552,0,-0.37129658460617065,-4.383541584014893
170,3268458,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",3387.0,9,0,356,92,0,0,0,10,4,10,4,0,0,0,2,2,0,489,17933,1467,85325,10525,0,-5.649967670440674,5.623351573944092
171,42427,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1701.3333740234375,2,0,28,30,0,2,0,8,10,8,10,0,0,0,0,0,0,11284,2783,26243,0,0,0,-4.003824710845947,-0.12988066673278809
172,15804,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1 Safari/605.1.15",70.0,0,0,0,0,0,0,0,8,6,8,6,0,0,0,0,0,0,180,0,0,0,0,0,-4.966555595397949,7.987212181091309
173,129256,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3626.39990234375,9,0,164,121,5,2,4,16,14,16,14,0,0,0,2,2,0,1242,12294,37862,36897,867,38548,-2.4291861057281494,-2.5246427059173584
174,199562,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3884.0,22,0,32,38,16,6,8,18,36,18,36,0,0,0,10,6,0,15050,82114,45981,19100,33146,3716,0.7616978287696838,0.9315558075904846
175,62801,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.57 Safari/537.36",3130.0,5,0,49,32,0,0,0,4,8,4,8,0,0,0,6,2,0,26778,12067,1584,19983,183,0,2.976499319076538,-2.5153005123138428
176,86984,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3444.0,10,0,73,79,0,2,2,11,8,11,8,0,1,0,0,0,0,1049,3451,19099,2150,2842,293,-3.681593656539917,2.011911153793335
177,94132,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3507.0,5,0,56,13,0,0,0,6,4,6,4,0,0,0,4,2,0,712,1500,1485,1351,20885,64,-4.181203365325928,4.976938247680664
178,11745,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3806.666748046875,11,0,20,15,0,2,2,21,14,21,14,0,0,0,2,2,0,144,332,2118,3533,434,368,-0.36112266778945923,4.597745895385742
179,82706,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3681.0,5,0,117,37,0,6,2,14,10,14,10,0,1,0,4,4,0,18623,4957,16974,38791,709,1131,1.2255760431289673,-4.818414688110352
180,258108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3421.0,5,0,57,7,0,4,2,4,6,4,6,0,1,1,2,0,1,847,296,44536,2239,1400,0,-3.9378175735473633,2.54711651802063
181,171614,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2699.199951171875,4,0,110,56,14,2,0,8,6,8,6,0,0,0,4,4,0,428,43809,22214,2062,0,0,-0.961931586265564,2.8466131687164307
182,77710,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3037.0,11,0,93,61,10,10,10,24,24,24,24,0,1,1,6,8,1,3467,6929,23356,19941,566,0,-3.382056713104248,-2.693917751312256
183,172917,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3193.0,7,0,329,72,36,2,2,12,12,12,12,0,0,0,4,4,0,602,42460,49577,51532,1406,0,-2.0931451320648193,-1.8925873041152954
184,173332,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3400.0,7,0,351,151,0,2,4,18,16,18,16,0,2,1,4,6,1,884,42532,27316,48733,1900,0,-1.2791352272033691,-2.480471611022949
