,timeOnPage,maxDepth,isInTune,clean,playRiff,playReference,autotuneGuitar,playNotes,playBeats,beatDiff,vizMode,guitarState,currentFrequency,targetString,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,timeSect7,timeSect8,timeSect9,timeSect10,timeSect11,timeSect12,timeSect13,x,y
3592,14992,10430,0,1,0,2,2,0,0,0,0,5,6,6,651,4219,1518,752,884,1735,399,217,750,501,533,484,371,849,-3.971133192,1.610261933
3593,118422,8977,0,1,0,6,6,0,0,0,0,9,114,84,4453,4897,39623,2080,6502,2113,22372,16132,1115,9055,1558,1739,1981,0,0.359930994,-0.503000367
3594,163256,8977,0,1,0,4,4,0,0,0,0,9,70,67,145119,6266,519,398,331,920,15,41,47,67,100,133,1015,0,-4.438474569,-5.961969302
3595,336840,12014,15,7,2,6,8,20,10,0,3,5,309,110,463,1434,1801,93650,9645,4584,7136,7589,552,2650,17279,87097,14976,60647,-4.610036014,2.189447679
3596,2038980,10637,0,1,0,8,6,0,0,0,0,17,26,25,3879,3598,1961,1684,2886,2751,1356,1340,1329,1702,540218,1774,776,28307,-1.002539244,2.002848027
3597,4714204,9186,0,1,0,3,8,0,0,0,0,5,37,27,1099,7082,6168,4981,7786,3051,4294,17000,1500,7151,6018,15966,1814,201,-7.468369697,-3.747139683
3598,253596,10144,0,1,0,2,2,0,0,0,0,2,6,6,0,0,0,0,1462,2617,244058,1116,1344,459,803,409,351,958,-2.160553295,-2.467553801
3599,45539,7048,0,0,0,2,2,0,0,0,0,5,6,6,5250,1532,8484,1283,4817,11651,1000,4935,914,1085,2499,0,0,0,-0.729088156,-0.057653543
3600,26831,5328,0,0,0,2,2,0,0,0,0,5,3,3,397,3070,3904,3381,6203,1150,1017,1568,68,0,0,0,0,0,-1.572689368,-0.793324635
3601,10828,8150,0,1,0,6,4,0,0,0,0,13,18,18,829,1535,1347,1118,0,2526,378,343,1119,299,144,555,0,0,-3.768822601,2.322590198
3602,231568,4120,0,0,0,0,0,0,0,0,0,7,73,19,189,5550,78363,5188,4550,128325,0,0,0,0,0,0,0,0,-0.222666758,0.755509455
3603,158931,5500,1,0,2,4,2,0,0,0,0,11,208,105,131,3615,103234,9310,12727,6431,1616,348,751,0,0,0,0,0,3.328136071,-3.737149656
3604,332617,7698,0,1,0,2,2,0,0,0,0,5,6,6,1216,3584,5916,1282,3618,9567,1249,4584,2634,2386,2679,2036,0,0,-5.60177715,-1.525970997
3605,179939,8607,0,6,0,2,4,4,8,0,5,5,192,157,1053,1231,4437,16045,9290,8893,10809,3855,17533,5196,8434,11183,3684,0,-4.195839071,-0.895720649
3606,433777,3900.908936,0,0,0,0,0,0,0,0,0,3,62,53,419,3117,12829,401,1849,501,0,0,0,0,0,0,0,0,-6.321551386,-1.161027889
3607,98202,8761.663086,0,2,0,2,2,0,8,0,0,7,6,6,134,4779,9315,5294,12569,6878,2880,4912,1733,9830,33304,2781,285,0,0.229983775,2.72378574
3608,57262,1583,0,0,0,0,0,0,0,0,0,1,67,30,816,6349,45106,0,0,0,0,0,0,0,0,0,0,0,1.378180891,-5.858560104
3609,45674,10274,0,1,0,2,2,0,0,0,0,5,6,6,947,2751,832,2024,3617,1819,2988,317,382,1921,9938,13965,1233,1386,-1.090446511,3.121816648
3610,128543,2319,0,0,0,0,0,0,0,0,0,2,0,0,674,90,1641,0,0,0,0,0,0,0,0,0,0,0,-6.194346077,-2.494247876
3611,74580,2300,0,0,0,0,0,0,0,0,0,2,99,71,895,20097,1306,7750,0,0,0,0,0,0,0,0,0,0,-2.93049199,-3.096370001
3612,31151,6100,0,0,0,2,2,0,0,0,0,5,47,31,102,11380,5050,1119,533,733,54,862,56,33,0,0,0,0,-1.914167937,-3.540797429
3613,37400,10181,0,1,0,2,4,0,0,0,0,7,32,22,383,3566,3614,7351,6254,183,520,1008,290,206,1207,766,8833,485,-2.291117407,1.486958662
3614,74651,6741,0,1,0,2,2,0,0,0,0,5,47,13,220,1435,833,29110,751,1598,553,297,33,1567,651,0,0,0,-5.506399176,1.183488704
3615,187490,11469,2,1,2,4,10,10,8,0,2,11,167,80,1352,984,78,79992,9510,7838,566,5040,332,2716,9746,18402,12374,37684,-5.588690629,2.132207524
3616,5649,1272,0,0,0,0,0,0,0,0,0,1,0,0,2782,1868,622,0,0,0,0,0,0,0,0,0,0,0,-3.475965892,-4.536449659
3617,15881,9338,2,1,0,4,4,0,0,0,0,9,44,19,962,701,965,885,1750,667,283,451,118,164,1800,370,364,3383,-3.274949863,3.165299429
3618,614333,9442,0,1,0,2,2,0,0,0,0,5,62,16,780,8186,42020,115,2651,1816,517,138,182,2164,1067,184,383,2501,-4.492981336,-1.85642269
3619,79092,5051,0,2,0,2,2,0,0,0,0,12,62,26,1099,4101,57299,5682,3749,3732,734,2420,0,0,0,0,0,0,3.455455733,-4.601765026
3620,3216,1916,0,0,0,0,0,0,0,0,0,2,0,0,166,1750,468,0,0,0,0,0,0,0,0,0,0,0,-2.601141678,-2.42102662
3621,40143,5514,0,2,0,1,0,0,0,0,0,5,74,50,1200,4366,20217,895,549,4101,1132,1350,1216,0,0,0,0,0,1.242864921,-2.617257384
3622,78412,6496,1,0,0,2,2,0,0,0,0,7,46,34,129,4352,5184,1665,9950,5819,1497,867,83,4636,131,0,0,0,-2.414142034,-0.407905619
3623,5123,514,0,0,0,0,0,0,0,0,0,0,5,5,1103,22,0,0,0,0,0,0,0,0,0,0,0,0,-3.930552913,-3.548713269
3624,99540,11224,4,1,0,2,2,0,0,0,0,5,102,70,102,6365,10450,1017,2242,18180,152,2132,801,1166,2017,29266,918,10219,-0.769834596,2.428212268
3625,10649718,7935,2,1,2,3,2,0,0,0,0,5,325,121,0,6381728,147172,9052,9270,49302,2166,2192,1260,24118,950,612,0,0,-2.640117037,-6.337997898
3626,17012,3306,0,0,0,0,0,0,0,0,0,3,13,6,130,1046,3492,366,1538,0,0,0,0,0,0,0,0,0,-1.33123642,-1.318060942
3627,62103,5300,0,0,0,3,2,0,0,0,0,5,98,39,10352,12071,17926,3195,3736,8603,1451,718,366,0,0,0,0,0,-0.957098969,-2.593628762
3628,20466,6332,0,0,0,2,0,0,0,0,0,9,12,11,612,1836,622,1495,1686,4221,294,184,466,210,235,0,0,0,-1.784363904,0.157064947
3629,39334,3640,0,0,0,0,0,0,0,0,0,3,15,7,162,5217,10649,457,1764,11821,0,0,0,0,0,0,0,0,0.248488148,-0.560108661
3630,48087,9978,0,1,0,6,6,0,0,0,0,6,18,14,0,0,0,839,781,3503,479,1659,383,2582,8662,6341,18569,1644,-1.730525532,3.20628738
3631,2552,3859,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,5,123,0,0,0,0,0,0,0,0,-4.647758808,4.511403859
3632,121362,9178,0,1,0,4,6,0,0,0,0,11,13,12,1512,42174,10806,10204,5746,5806,2620,8684,1450,5580,704,3810,10094,11552,-2.442938027,-3.965790502
3633,25577,1428,0,0,0,0,0,0,0,0,0,1,17,14,9270,4003,8170,0,0,0,0,0,0,0,0,0,0,0,-1.831810988,-3.882709776
3634,97452,11121,0,3,0,2,4,8,6,0,1,5,91,72,1077,1268,1802,3853,3089,2501,28497,361,683,1481,4562,12376,8412,25071,-2.173176386,2.296582611
3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.210291075,-1.59724719
3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.872866031,-0.3916613
3637,27043,6908,0,0,0,2,2,0,0,0,0,5,13,11,215,3987,6652,2320,3769,2984,117,1991,59,652,1570,0,0,0,-1.676770185,-1.034516811
3638,6771790,9211,0,3,0,2,4,0,0,0,1,5,251,189,600,20565,20801,6575324,22248,22732,1933,12583,8482,20867,3300,29130,5566,100,4.008986926,1.7680642
3639,75225,8948.888672,0,1,0,2,2,0,0,0,0,5,23,16,98,5000,8933,68,1902,98,600,37,29,300,84,335,47,0,-2.523025575,-1.620838058
3640,52502,10279,0,1,0,2,2,0,0,0,0,7,73,49,116,1483,8747,2069,5051,25217,816,300,69,1333,381,1868,332,919,-0.833706498,0.950678629
3641,72958,4528,0,0,0,0,0,0,0,0,0,4,0,0,590,2262,3402,750,2568,4384,448,0,0,0,0,0,0,0,-4.224734235,-1.195137273
3642,455996,9124,7,1,2,2,4,4,2,0,1,5,319,148,1292,22688,90262,13058,12496,26728,4716,2894,33860,1010,5302,4034,66796,0,0.042948331,0.039091646
3643,87999,5570,0,0,0,2,2,0,0,0,0,5,86,67,708,6197,15772,3040,9365,30638,7069,420,4195,0,0,0,0,0,-0.774883073,0.223308576
3644,65716,8294,0,1,0,2,2,0,0,0,0,5,6,5,598,3060,2790,3107,6569,3997,1136,2640,1276,2116,20254,9602,0,0,-0.303440894,2.714918347
3645,32550,1600,0,0,0,0,0,0,0,0,0,1,72,43,1200,22726,6807,0,0,0,0,0,0,0,0,0,0,0,-0.765319339,-5.657036795
3646,22406,4578,0,0,0,0,0,0,0,0,0,4,10,10,1936,6034,1982,1067,2367,6599,1597,0,0,0,0,0,0,0,-1.409247278,-1.183344054
3647,112760,8078,0,3,0,2,2,0,4,9,0,5,29,23,94,3327,19311,55,9425,35787,2960,2287,53,102,5468,30753,0,0,-0.646763648,1.332355106
3648,73476,4502,0,0,0,0,0,0,0,0,0,7,8,7,2112,1000,317,683,247,386,2601,0,0,0,0,0,0,0,-4.678700781,-2.462364838
3649,58098,9484,0,1,0,4,4,0,0,0,0,9,12,11,241,2285,6236,1352,1291,3339,278,2032,2301,917,1802,1682,5270,2750,-3.07578446,-0.332369137
3650,50174,10823,0,1,0,2,2,6,0,0,0,7,12,11,1817,5392,2467,7243,6242,5275,3478,145,2917,2756,2536,5688,889,1219,-2.770391872,0.744183085
3651,187211,10346,1,1,2,2,2,0,0,0,0,7,188,82,1007,11735,100629,1728,19146,27606,799,4585,195,5341,6515,1102,2085,2120,3.112198018,-1.592525039
3652,42600,6390,0,0,0,2,2,0,0,0,0,5,33,25,600,8300,2600,7800,5500,6800,400,2200,2000,900,4100,0,0,0,-1.870254118,-0.556549806
3653,842218,9954,0,1,0,2,4,0,4,0,0,5,84,33,215,5546,6824,5517,5451,7085,17033,5501,498,8417,47250,26068,26167,10438,-5.337449229,-0.827506508
3654,347091,10891,1,1,2,3,2,0,0,0,0,7,129,28,131,4501,10855,87509,11700,20133,367,2716,1566,1767,4502,1598,883,1186,-4.919247058,0.929144561
3655,186318,9204,0,1,0,4,4,8,0,0,0,9,120,43,1785,3540,130060,8379,3144,2113,982,1213,11611,2613,13192,1703,3871,18,3.336654873,-4.483693955
3656,209074,12240,3,1,2,6,4,0,0,0,0,7,258,71,167,1849,1375,53680,6238,2702,5205,300,1937,2986,114385,7601,1451,5872,-4.992282526,2.953079099
3657,221198,10845,2,1,0,2,2,0,0,0,0,7,216,61,1791,4839,34926,140705,10636,1282,1032,217,675,1161,1179,1106,42,222,-6.570403946,0.111425092
3658,4471,1261.5,0,0,0,0,0,0,0,0,0,1,0,0,1381,1434,945,0,0,0,0,0,0,0,0,0,0,0,-2.748256854,-3.508562935
3659,2727,1296,0,0,0,0,0,0,0,0,0,1,0,0,1212,633,425,0,0,0,0,0,0,0,0,0,0,0,-3.319192788,-2.68091603
3660,752603,10391,5,7,2,2,2,50,10,0,0,5,435,134,662,4984,95134,4317,19718,39718,1232,6701,1368,164166,70535,31884,20467,23134,1.34184461,1.990190126
3661,83101,12146,0,1,0,2,2,0,0,0,0,5,8,8,248,4017,318,4207,2365,1273,1576,595,797,3331,1024,8185,41862,8949,-2.024144842,3.993861306
3662,289122,9846,12,4,2,2,4,10,10,0,0,7,247,124,283,17452,57941,15717,11035,24936,4485,318,8933,4001,37339,23835,27052,7902,0.552970894,0.707393927
3663,695079,8605,0,4,0,6,4,12,4,0,0,7,24,20,160,1483,3451,3868,13090,11190,1447,6071,786,19339,15175,3218,101,0,-6.009581926,-1.393046464
3664,276682,13631,0,2,0,2,4,0,0,0,0,5,110,77,607,26606,516,14129,169,2337,3466,8901,66,4064,1064,7507,84,205377,0.885550332,4.971635079
3665,13942,3903,0,0,0,0,0,0,0,0,0,3,0,0,784,2746,2800,2615,3133,1185,0,0,0,0,0,0,0,0,-1.968729747,-1.230867676
3666,73618,9723,0,1,0,2,2,0,0,0,0,5,6,5,124,1361,499,3113,2270,4398,1276,1402,651,587,2951,42425,10631,425,-1.032827738,4.207045121
3667,55490,5886,0,0,0,2,2,0,0,0,0,5,14,9,5843,3862,13577,1263,16564,3617,2724,1668,189,4114,0,0,0,0,-0.521433393,-1.164773852
3668,10643,599,0,0,0,0,0,0,0,0,0,0,31,19,167,1184,0,0,0,0,0,0,0,0,0,0,0,0,-3.977656408,-2.862324918
3669,232562,8785,1,2,2,2,2,16,8,0,0,9,229,100,830,13064,117068,19510,7738,11192,1394,1104,594,34320,20346,4134,202,0,2.760049798,-0.642441923
3670,51766,8624.666992,0,1,0,2,2,0,0,0,0,4,6,6,0,68,5172,3322,4172,8378,1568,5090,4090,9258,3650,4660,2266,0,-0.307297882,1.489599373
3671,139514,13022,0,1,0,2,2,0,0,0,0,5,105,51,800,6148,936,1332,18484,3052,632,3150,11322,516,4410,2336,34436,21622,-2.199215597,2.329060331
3672,108224869,6400,0,1,0,4,4,0,0,0,0,5,44,26,0,108189356,25635,5555,690,821,1229,948,42,292,251,0,0,0,-2.388936786,-7.979464088
3673,52986,6809,0,1,0,2,2,0,0,0,0,5,18,16,1686,3714,2521,1284,3984,6696,1937,3815,651,3385,21378,0,0,0,0.01761093,3.19913852
3674,135549,4333,0,0,0,0,0,0,0,0,0,7,81,43,4037,25267,92386,238,5558,2035,2737,0,0,0,0,0,0,0,1.072332363,-5.063398905
3675,10058,1498,0,0,0,0,0,0,0,0,0,1,19,14,116,67,953,0,0,0,0,0,0,0,0,0,0,0,-3.141353884,-1.350888073
3676,8927,5368,0,0,0,2,2,0,0,0,0,5,6,5,726,1501,1985,650,1206,1201,550,234,183,0,0,0,0,0,-3.777572188,1.34865436
3677,75356,9140.799805,0,1,0,2,2,0,0,0,0,7,29,8,766,5870,17420,4370,4954,3350,1434,764,4604,4786,17738,6470,2084,0,0.332626259,1.139744981
3678,14704,2205,0,0,0,0,0,0,0,0,0,2,0,0,896,2518,5268,120,0,0,0,0,0,0,0,0,0,0,-0.118398282,-2.790469026
3679,110426,7391,0,1,0,2,2,0,0,0,0,5,21,19,164,13626,668,4036,538,476,372,320,100,566,616,92,0,0,-4.055927883,-2.775957399
3680,113343,6243,2,1,2,1,0,0,0,0,0,7,116,54,231,2814,50765,1187,12400,12201,1564,2618,1083,2299,234,0,0,0,1.982908095,-1.559381273
3681,63688,7300,0,1,0,4,2,0,0,0,0,9,63,21,19080,22254,1550,445,934,1984,900,339,684,83,617,1383,0,0,-2.91106272,-4.505526033
3682,310251,7004,5,1,2,2,2,20,0,0,0,7,219,98,18751,20116,125220,14867,2983,5850,1600,1685,6568,19832,82601,0,0,0,2.029793079,0.645811509
3683,37423,12144,0,1,0,2,2,0,0,0,0,5,6,6,257,1738,768,1148,1199,2873,32,2070,49,50,2353,6664,8776,7015,-2.376084419,3.252367473
3684,204403,9842,7,2,2,2,16,12,22,0,1,7,247,97,6018,4500,91692,6171,4783,14019,701,2466,52073,5467,5318,7400,1118,1300,3.766088837,-0.068479477
3685,3014666,5399,0,0,0,1,0,0,0,0,0,7,159,50,646,4136,68990,1780,800,4108,648,1046,1018,0,0,0,0,0,-6.813219561,-0.989960022
3686,69213,3108,0,0,0,0,0,0,0,0,0,3,83,30,904,9531,54070,1800,2027,0,0,0,0,0,0,0,0,0,1.533247333,-5.568103991
3687,144213,3387,1,0,2,0,0,0,0,0,0,3,111,20,798,4383,84254,33136,2715,50,0,0,0,0,0,0,0,0,1.000052291,-3.386935689
3688,128541,9443,4,1,0,2,2,0,0,0,0,5,65,34,1048,5567,7568,3168,11134,31004,1233,1617,4951,36954,17320,2601,1766,403,0.113991856,1.287353798
3689,162888,9342,0,1,0,4,4,0,0,0,0,6,44,30,248,11230,24164,544,7654,3552,1516,5120,530,6188,66616,21350,5018,6882,0.472672531,2.972053689
3690,14452,8968,0,1,0,2,2,0,0,0,0,7,6,5,1234,684,1264,858,1294,650,1638,1370,626,1382,1450,186,254,0,-3.563449523,2.261546138
3691,350521,10785,0,1,0,4,4,0,0,0,0,9,3123,20,648,4972,32906,1102,1741,166,181,146,83,184,165,184,233,1804,-3.90428656,-1.914974568
3692,7096,1260,0,0,0,0,0,0,0,0,0,1,0,0,1184,4398,132,0,0,0,0,0,0,0,0,0,0,0,-2.161621759,-5.602279986
3693,99710,4912,10,3,2,1,0,0,0,0,0,5,183,103,0,0,55866,9616,16362,10328,2104,770,0,0,0,0,0,0,2.605118145,-2.332521825
3694,1982,1342,0,0,0,0,0,0,0,0,0,1,31,19,89,100,36,0,0,0,0,0,0,0,0,0,0,0,-3.70344729,2.817053377
3695,305458,9453,1,1,2,2,2,10,0,0,0,7,197,80,958,13453,135054,24088,45823,16320,7051,2951,12453,4316,20837,1534,199,551,1.815850271,-1.258558307
3696,24697,5425,0,0,0,2,2,0,0,0,0,5,12,11,1716,2617,1818,3173,2900,5853,4750,1133,71,0,0,0,0,0,-1.55958449,-0.213105968
3697,36139,1767,0,0,0,0,0,0,0,0,0,1,11,4,19705,877,3275,2250,0,0,0,0,0,0,0,0,0,0,-4.077400438,-4.477431321
3698,79593,2085,0,0,0,0,0,0,0,0,0,2,84,17,217,7983,61162,4709,0,0,0,0,0,0,0,0,0,0,1.800622499,-5.521093136
3699,25572,5158,2,0,0,3,2,0,0,0,0,6,32,13,0,0,11134,886,1961,4263,2077,5155,0,0,0,0,0,0,1.205400748,-1.251891845
3700,237159,10326,1,2,2,2,2,14,10,0,0,5,227,86,237,19549,97116,149,10194,37655,851,1915,566,14384,14234,18282,616,1735,1.962306737,-0.484788223
3701,35487,3200,0,0,0,0,0,0,0,0,0,7,49,17,1050,951,5370,25655,918,0,0,0,0,0,0,0,0,0,-6.904789999,0.137813496
3702,4077,1699,0,0,0,0,0,0,0,0,0,0,28,23,0,0,3920,0,0,0,0,0,0,0,0,0,0,0,0.403874702,-4.015638864
3703,165012,10761,3,1,2,4,4,0,0,0,0,11,236,103,5080,21298,106661,1543,5953,1527,68,465,69,552,852,885,493,4639,1.449910801,-4.116064599
3704,119758,9330,0,1,0,2,2,0,0,0,0,5,109,37,964,15120,74746,3803,5771,4493,3036,3115,179,843,3202,151,1057,47,2.144507566,-3.894662633
3705,186196,10163,9,3,2,2,2,4,4,0,0,5,154,40,154,8100,48500,11233,7866,15966,217,6000,901,60698,8316,9966,1518,2683,2.426284996,2.107587321
3706,7920,598.7999878,0,0,0,0,0,0,0,0,0,0,40,32,262,152,0,0,0,0,0,0,0,0,0,0,0,0,-4.370801146,-2.666179877
3707,38756,1499.199951,0,0,0,0,0,0,0,0,0,1,79,67,10087,27584,1058,0,0,0,0,0,0,0,0,0,0,0,-2.215664688,-6.082637664
3708,17978,4688.399902,0,0,0,0,0,0,0,0,0,1,6,6,370,4442,3222,2664,2488,3388,274,0,0,0,0,0,0,0,-1.727156548,-0.925677286
3709,49292,6028,0,0,0,2,2,0,0,0,0,5,59,45,148,3258,700,10306,1585,12556,1466,1368,1201,1206,0,0,0,0,-3.722618165,0.600524114
3710,673226,10704.5,0,1,0,2,2,0,0,0,0,5,10,8,183,933,1994,1099,2672,3101,967,1382,1184,906,8395,1617,1149,505951,0.926193989,4.923963961
3711,89616,9421,0,1,0,2,2,0,0,0,0,5,25,12,512,5376,27567,6684,2599,23356,5660,2533,2143,1533,3170,2197,1616,365,0.486917272,-0.71286119
3712,4989658,9500,0,1,0,2,2,0,0,0,0,5,7,7,249,1601,3511,1749,3615,5166,2166,2251,734,1866,2916,1933,5835,35882,-7.133873738,-3.824995936
3713,5318,16,0,0,0,0,0,0,0,0,0,0,0,0,4127,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.789827725,-5.445615426
3714,10433,6749,0,1,0,2,2,0,0,0,0,5,6,6,797,761,1705,1236,1322,785,643,686,908,169,0,0,0,0,-3.681473729,1.982448289
3715,46686,7456,0,1,0,2,2,0,0,0,0,9,12,12,130,4818,6850,3090,8604,6360,9102,832,328,60,820,40,0,0,-1.741463533,-0.428066074
3716,78116,1679,0,0,0,0,0,0,0,0,0,1,68,26,1233,21383,45599,0,0,0,0,0,0,0,0,0,0,0,0.246101156,-4.78029324
3717,10299,2977,0,0,0,0,0,0,0,0,0,3,0,0,1017,3600,2851,232,1708,0,0,0,0,0,0,0,0,0,-1.749728476,-2.706998136
3718,23089,1800,0,0,0,0,0,0,0,0,0,1,54,45,685,19786,669,481,0,0,0,0,0,0,0,0,0,0,-0.981752585,-7.100827582
3719,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.457533364,0.093531899
3720,107522,6620,0,0,0,2,2,10,0,0,0,5,46,34,511,5821,23141,2144,2045,9128,1624,1854,715,2048,6009,0,0,0,-0.049595068,-0.415099725
3721,11640,8274,0,1,0,2,2,0,0,0,0,4,6,5,550,600,1424,1567,1383,269,2931,101,1465,51,917,119,0,0,-3.866164148,2.49381098
3722,327563,11903,6,1,2,4,2,10,0,0,0,11,242,70,1869,9326,12129,133006,35950,23576,13534,2420,2018,12739,43928,20177,5786,8264,-5.769714682,1.776737184
3723,73009,8952,0,1,0,2,2,0,0,0,0,5,9,9,1964,5761,4874,10902,18188,7137,6980,4707,669,2044,3098,4372,1493,0,-1.333488636,-0.320410123
3724,66540,10355,0,1,0,2,2,0,0,0,0,5,66,10,416,5966,42652,3338,1779,4104,763,799,2057,484,1166,277,100,620,2.012140287,-3.768952583
3725,182253,9806,0,3,0,2,2,10,10,0,1,5,184,71,681,3567,109679,1166,5953,7630,650,3150,1067,883,14702,14481,8531,3906,3.404993531,-2.119688791
3726,169306,8412,0,1,0,2,2,0,6,0,0,5,161,48,2788,13863,101655,3586,3349,9428,2684,1451,2521,1033,10062,15257,43,0,3.272519646,-2.318701113
3727,165226,9865,3,1,2,2,2,0,0,0,0,9,98,28,6149,16034,95778,9168,6101,2566,1968,2982,1717,8966,3417,2000,1433,651,2.514139175,-3.289263366
3728,104616,9007,0,1,0,4,4,0,0,0,0,9,12,11,124,9923,6691,2912,13825,8514,726,5153,2260,14737,20079,5983,8771,0,-0.432761384,1.561954664
3729,237527,7289.5,3,1,2,6,4,0,0,0,0,16,164,57,165,5982,3405,110792,22840,54346,363,5704,1000,15185,3000,50,0,0,-6.002586097,1.320714
3730,252058,8004,2,4,2,2,2,10,6,0,0,5,151,74,734,28126,72777,7461,22892,5235,9999,6218,7966,8516,17435,4268,0,0,0.384970495,-1.1223635
3731,103785,10288,0,3,0,2,2,10,4,0,0,9,126,90,100,1866,2782,5150,3852,9822,1210,17200,518,9219,2131,32034,517,2552,-1.245511193,2.340507798
3732,126975,9643,0,3,0,2,2,14,6,0,0,5,25,20,912,2681,6875,2245,4422,28332,2934,1278,4538,1520,38703,17941,2179,6823,-0.24236859,2.466941235
3733,360730,6838,5,2,2,6,4,2,0,0,0,9,461,274,1374,30284,139860,23918,7422,54206,6660,6306,1530,62200,2138,0,0,0,2.157881701,0.042173828
3734,725264,2024,0,0,0,0,0,0,0,0,0,3,67,14,678,1032,18828,856,0,0,0,0,0,0,0,0,0,0,-6.646043516,-1.008176107
3735,92531,9716,0,1,0,4,4,0,0,0,0,5,32,10,468,22351,33650,4926,2042,2827,1088,932,720,5228,10899,160,567,166,-0.481231884,-2.606785498
3736,50859,8249,0,1,0,2,2,0,0,0,0,5,8,6,212,4057,2643,2872,5249,8502,2087,3549,1218,1917,1952,1316,0,0,-2.132534815,0.209063137
3737,3687,1299,0,0,0,0,0,0,0,0,0,1,0,0,901,1600,70,0,0,0,0,0,0,0,0,0,0,0,-2.78261148,-3.700185395
3738,17243,6473,0,0,0,2,2,0,0,0,0,7,21,13,116,900,434,3370,601,466,434,449,369,516,52,0,0,0,-3.994297471,0.78246582
3739,48997,8860,0,2,0,2,2,0,0,0,0,5,79,59,8151,9574,14515,50,339,66,17,63,117,34,69,9721,785,0,-1.041791962,-1.912551425
3740,11473,2783,0,0,0,2,2,0,0,0,0,5,4,4,1512,4184,3384,199,367,0,0,0,0,0,0,0,0,0,-1.423668211,-3.516064603
3741,13918,5922,0,0,0,2,2,0,0,0,0,5,6,5,966,1600,1278,1188,4160,1046,312,96,126,2314,0,0,0,0,-2.730116038,0.351898208
3742,30424,6691,0,1,0,2,2,0,0,0,0,9,17,13,132,1549,7075,4660,2902,1264,773,90,83,618,116,0,0,0,-1.211830284,-0.92776155
3743,235482,9075,9,1,2,2,2,0,0,0,0,9,272,127,182,6334,95918,19232,1618,11318,848,1918,1348,868,46832,784,504,0,2.052517603,0.05293953
3744,344217,6494,3,3,2,2,2,18,0,0,0,5,440,225,617,15138,88089,49352,17855,18983,107306,2801,2798,28592,12113,0,0,0,-0.95534887,-1.27025042
3745,13117,5420,0,0,0,0,0,0,0,0,0,4,6,6,165,1299,1732,474,1029,1832,2650,1093,74,0,0,0,0,0,-2.540297723,0.283746408
3746,55092,11313,0,1,0,2,2,0,0,0,0,5,6,6,2607,2998,2378,2058,4306,6688,536,4588,130,3470,6472,13209,2989,1334,-1.487341989,2.194366803
3747,106904,8148,0,1,0,2,4,2,0,0,0,5,0,0,1414,6800,20392,4256,4170,6674,1270,4436,1616,5024,9728,2484,0,0,-0.159155822,-0.117282546
3748,57622918,3840,3,0,2,0,0,0,0,0,0,5,135,48,67,22149,78384,11164,2311,289,0,0,0,0,0,0,0,0,-7.787082248,-4.527765098
3749,733459,9551,0,1,0,2,2,0,0,0,0,2,15,12,0,0,0,0,0,13474,950,570,101,96,713576,3183,833,617,-1.871289827,6.052515496
3750,141303,10848,0,1,0,2,2,4,4,0,0,5,37,18,53,114,23770,324,1518,9216,1034,1078,422,768,5563,7923,4862,4805,-0.829721647,-0.991253258
3751,22635,819,0,0,0,0,0,0,0,0,0,0,35,28,2631,16299,0,0,0,0,0,0,0,0,0,0,0,0,-1.742182028,-6.406537153
3752,112037,8041,0,1,0,6,6,0,0,0,0,13,91,75,42491,18618,8708,2707,5810,12345,9105,15,256,362,568,8367,0,0,-3.087690373,-3.971259868
3753,82825,8255,0,1,0,2,2,0,0,0,0,7,93,66,686,17085,28505,5000,5534,11467,2383,900,2368,316,1984,5852,0,0,-0.195198813,-2.201775395
3754,47600,9229,0,1,0,2,2,0,0,0,0,7,6,6,76,1654,4462,8663,6834,4348,98,8589,2608,117,3960,518,785,504,-1.794659962,0.269922516
3755,526042,3310,1,0,1,0,0,0,0,0,0,6,145,54,183,967,90049,6944,3695,0,0,0,0,0,0,0,0,0,-1.420847487,-1.8745616
3756,3500,2062,0,0,0,0,0,0,0,0,0,1,4,1,368,466,751,100,0,0,0,0,0,0,0,0,0,0,-3.70949635,0.732732008
3757,253119,10317,0,3,0,4,6,52,0,0,0,10,209,126,1421,26230,40030,5555,24105,30968,72436,2367,740,4729,22057,17501,3180,1741,-1.495289094,-0.8707906
3758,25506,10295,0,1,0,2,2,0,0,0,0,5,6,6,1014,2817,3184,1533,3933,3034,733,2616,1234,1021,1795,117,116,135,-2.677643659,0.960726727
3759,12499,3177.600098,0,0,0,0,0,0,0,0,0,3,0,0,1050,3156,2178,2240,2336,0,0,0,0,0,0,0,0,0,-2.204694121,-1.859171066
3760,247236,4903,1,0,2,0,0,0,0,0,0,4,225,79,316,7117,55235,99869,11934,34433,568,4616,0,0,0,0,0,0,-4.969865847,0.223339853
